"","X","last_first_name","BBE","Avg.LA","LA.Std.Dev","Sweet.Spot.","HH.LA","Oppo.FB.","Oppo.FB.EV","High.AA.","season","game_type","handedness","level","oppo_fb_pct_rank","oppo_fb_ev_pct_rank","high_aa_pct_rank","attack_angle_avg_rank","sweet_spot_pct_rank","launch_angle_avg_rank",".groups","oppo_fb_pct_norm","oppo_fb_ev_norm","high_aa_pct_norm","loft_deficiency_score","loft_cohort","angles_tier","interaction_cohort"
"1830",1830,"Montgomery, Colson",173,17.9,27,37.6,17.4,16.7,85.4,25,2025,"R","Overall","MLB",3.6,16.9,52.5,52.5,70.4,83.9,"drop",0.036,0.831,0.475,0.424,"Neutral Loft","Good","Other"
"1831",1831,"Moore, Dylan",140,21.3,29.2,35.7,15.1,28.9,85.8,20.3,2025,"R","Overall","MLB",40,20.3,39,39,50.1,94.8,"drop",0.4,0.797,0.61,0.59145,"Neutral Loft","Average","Underperformers"
"1832",1832,"Morel, Christopher",168,16.9,27.9,37.5,17.5,16.9,86.6,50.5,2025,"R","Overall","MLB",4.7,29.9,91.7,91.7,69.9,76.4,"drop",0.047,0.701,0.083,0.2849,"Good Loft","Good","Other"
"1833",1833,"Moreno, Gabriel",226,14.4,26,42.5,12.3,44.1,87.6,24.1,2025,"R","Overall","MLB",95.1,40.8,48.8,48.8,96.1,56.4,"drop",0.951,0.592,0.512,0.7156,"Poor Loft","Excellent","Compensators"
"1834",1834,"Mountcastle, Ryan",240,9.1,26,40,11.7,43.6,93,22,2025,"R","Overall","MLB",93.8,91.4,42.6,42.6,87.8,17.7,"drop",0.938,0.0859999999999999,0.574,0.5488,"Neutral Loft","Excellent","Structural"
"1835",1835,"Mullins, Cedric",311,23.3,28.6,35.7,17,24.3,88.9,30.2,2025,"R","Overall","MLB",18.7,55.6,64.2,64.2,50.1,98.4,"drop",0.187,0.444,0.358,0.3197,"Good Loft","Average","Underperformers"
"1836",1836,"Muncy, Max",372,15.8,30.1,36.8,20.9,22.8,88.2,42.2,2025,"R","Overall","MLB",14.5,48.6,86.2,86.2,62.3,67.8,"drop",0.145,0.514,0.138,0.2724,"Good Loft","Good","Other"
"1837",1837,"Murphy, Sean",186,10.6,26.4,31.2,16.9,16.4,92.5,35.5,2025,"R","Overall","MLB",3.4,88.1,76.6,76.6,10.1,27,"drop",0.034,0.119,0.234,0.11375,"Good Loft","Below Average","Underperformers"
"1838",1838,"Myers, Dane",229,10.6,27.9,34.9,9.4,37.9,91.2,34.7,2025,"R","Overall","MLB",81.6,79.5,74.8,74.8,39.2,27,"drop",0.816,0.205,0.252,0.46115,"Neutral Loft","Below Average","Underperformers"
"1839",1839,"Narváez, Carlos",294,13.2,28.6,30.6,11.1,37.3,90.4,29,2025,"R","Overall","MLB",78.4,73,62.6,62.6,8.1,46,"drop",0.784,0.27,0.374,0.5016,"Neutral Loft","Below Average","Underperformers"
"1840",1840,"Naylor, Bo",262,21.5,29.4,38.9,21.2,18.6,87.1,34.4,2025,"R","Overall","MLB",6.8,35.6,73,73,79.5,95.3,"drop",0.068,0.644,0.27,0.3201,"Good Loft","Excellent","Structural"
"1841",1841,"Naylor, Josh",464,11.6,27,32.8,10.4,13.2,84.8,14.1,2025,"R","Overall","MLB",1.3,11.7,19.7,19.7,21,34.8,"drop",0.013,0.883,0.803,0.515,"Neutral Loft","Below Average","Underperformers"
"1842",1842,"Neto, Zach",353,17.5,26.9,39.1,21.6,31,90.6,56,2025,"R","Overall","MLB",50.1,75.3,95.6,95.6,81.6,80.8,"drop",0.501,0.247,0.0440000000000001,0.29785,"Good Loft","Excellent","Structural"
"1843",1843,"Nimmo, Brandon",453,11.2,28.7,30.7,9.6,37.4,88.7,13.5,2025,"R","Overall","MLB",79.5,53.2,16.4,16.4,8.6,31.4,"drop",0.795,0.468,0.836,0.6908,"Poor Loft","Below Average","Rebuilders"
"1844",1844,"Nootbaar, Lars",392,16.5,29.5,34.9,12.3,29.1,88.6,18.1,2025,"R","Overall","MLB",41.3,51.4,33.2,33.2,39.2,74,"drop",0.413,0.486,0.668,0.5023,"Neutral Loft","Below Average","Underperformers"
"1845",1845,"Norby, Connor",224,15.9,23.9,42.4,21,34.8,91.4,76.8,2025,"R","Overall","MLB",68.3,81,100,100,95.6,68.3,"drop",0.683,0.19,0,0.3397,"Good Loft","Excellent","Structural"
"1846",1846,"O'Hearn, Ryan",369,11.4,26.1,39.6,15.2,36.8,88.5,22.1,2025,"R","Overall","MLB",76.4,50.6,42.9,42.9,84.4,33,"drop",0.764,0.494,0.571,0.62125,"Poor Loft","Excellent","Compensators"
"1847",1847,"O'Hoppe, Logan",285,17.3,26,36.1,18.8,27.1,92.3,47.9,2025,"R","Overall","MLB",31.2,86.2,90.1,90.1,54.8,79,"drop",0.312,0.138,0.0990000000000001,0.19785,"Good Loft","Average","Underperformers"
"1848",1848,"O'Neill, Tyler",133,22.2,30.4,35.3,23.8,26,93.3,55.8,2025,"R","Overall","MLB",24.9,92.5,95.3,95.3,44.7,96.6,"drop",0.249,0.075,0.047,0.1376,"Good Loft","Average","Underperformers"
"1849",1849,"Ohtani, Shohei",427,15,27.1,36.5,21.2,27.6,96.5,50.2,2025,"R","Overall","MLB",35.1,99.5,91.4,91.4,59,60.8,"drop",0.351,0.005,0.0859999999999999,0.16365,"Good Loft","Average","Underperformers"
"1850",1850,"Olson, Matt",450,14.7,27.5,38.7,15.8,36.7,92.7,27.6,2025,"R","Overall","MLB",75.8,89.9,59.5,59.5,78.7,58.7,"drop",0.758,0.101,0.405,0.4398,"Neutral Loft","Excellent","Structural"
"1851",1851,"Ortiz, Joey",392,13.3,31.4,28.8,2.1,37.3,86.1,2.2,2025,"R","Overall","MLB",78.4,23.1,0.5,0.5,2.9,47.3,"drop",0.784,0.769,0.995,0.8315,"Poor Loft","Below Average","Rebuilders"
"1852",1852,"Osuna, Alejandro",119,11.5,26.9,35.3,4.2,29.2,87.3,17.7,2025,"R","Overall","MLB",41.8,37.9,31.7,31.7,44.7,33.5,"drop",0.418,0.621,0.683,0.5553,"Neutral Loft","Average","Underperformers"
"1853",1853,"Ozuna, Marcell",350,14.1,27.3,36.6,17.7,32.5,90.4,46.8,2025,"R","Overall","MLB",57.7,73,88.6,88.6,60.5,53,"drop",0.577,0.27,0.114,0.3538,"Neutral Loft","Good","Other"
"1854",1854,"Pages, Andy",452,16.9,24.5,40.3,13.9,28.6,84.9,20.9,2025,"R","Overall","MLB",37.9,12.7,39.7,39.7,89.4,76.4,"drop",0.379,0.873,0.603,0.6079,"Poor Loft","Excellent","Compensators"
"1855",1855,"Pagés, Pedro",257,12.4,30.4,34.2,11.7,35.8,86.9,15.2,2025,"R","Overall","MLB",71.2,33.2,23.6,23.6,30.9,39,"drop",0.712,0.668,0.764,0.7096,"Poor Loft","Below Average","Rebuilders"
"1856",1856,"Paredes, Isaac",300,23.2,25.8,38.3,18.3,8.2,77.7,48.5,2025,"R","Overall","MLB",0.8,0.3,90.9,90.9,75.3,98.2,"drop",0.008,0.997,0.0909999999999999,0.3749,"Neutral Loft","Excellent","Structural"
"1857",1857,"Pasquantino, Vinnie",518,16.3,27.9,35.9,12.3,25.3,87.1,14.5,2025,"R","Overall","MLB",22.6,35.6,21,21,52.5,71.4,"drop",0.226,0.644,0.79,0.5133,"Neutral Loft","Average","Underperformers"
"1858",1858,"Pauley, Graham",126,17.3,27.9,38.1,12,24.2,92.2,23.9,2025,"R","Overall","MLB",18.4,85.2,48.1,48.1,73.5,79,"drop",0.184,0.148,0.519,0.25515,"Good Loft","Good","Other"
"1859",1859,"Pederson, Joc",200,16.9,31.3,31.5,15.9,23.7,87.5,21.3,2025,"R","Overall","MLB",16.9,40.3,40.8,40.8,12.2,76.4,"drop",0.169,0.597,0.592,0.42455,"Neutral Loft","Below Average","Underperformers"
"1860",1860,"Peraza, Oswald",163,8.2,32.4,31.3,4.8,31.2,91.6,11.4,2025,"R","Overall","MLB",51.2,82.3,12.2,12.2,11.2,13.5,"drop",0.512,0.177,0.878,0.48625,"Neutral Loft","Below Average","Underperformers"
"1861",1861,"Perdomo, Geraldo",515,15.5,27.5,38.1,12.8,34.8,85.8,17,2025,"R","Overall","MLB",68.3,20.3,29.1,29.1,73.5,66.2,"drop",0.683,0.797,0.709,0.7294,"Poor Loft","Good","Other"
"1862",1862,"Perez, Salvador",473,18.1,27.4,37.2,17.3,28.6,89.8,39.7,2025,"R","Overall","MLB",37.9,63.9,83.4,83.4,68.3,86,"drop",0.379,0.361,0.166,0.31945,"Good Loft","Good","Other"
"1863",1863,"Perkins, Blake",104,5.4,32.7,34.6,13,41.7,92.5,19,2025,"R","Overall","MLB",90.1,88.1,35.1,35.1,36.1,4.2,"drop",0.901,0.119,0.649,0.5643,"Neutral Loft","Below Average","Underperformers"
"1864",1864,"Peña, Jeremy",396,9.3,29.6,31.8,11.5,34.4,86.2,19,2025,"R","Overall","MLB",66,24.7,35.1,35.1,14,20,"drop",0.66,0.753,0.649,0.6898,"Poor Loft","Below Average","Rebuilders"
"1865",1865,"Pham, Tommy",303,6.7,29.7,33,7.4,41.7,88.9,17.8,2025,"R","Overall","MLB",90.1,55.6,31.9,31.9,22.1,7.5,"drop",0.901,0.444,0.681,0.68605,"Poor Loft","Below Average","Rebuilders"
"1866",1866,"Polanco, Jorge",392,16.9,29.5,35.7,12.9,25.4,86.1,16.5,2025,"R","Overall","MLB",23.1,23.1,27.8,27.8,50.1,76.4,"drop",0.231,0.769,0.722,0.54205,"Neutral Loft","Average","Underperformers"
"1867",1867,"Pozo, Yohel",139,18.3,32.6,30.9,8.5,28,83.8,13.8,2025,"R","Overall","MLB",36.4,8.6,17.7,17.7,9.4,86.2,"drop",0.364,0.914,0.823,0.67125,"Poor Loft","Below Average","Rebuilders"
"1868",1868,"Profar, Jurickson",255,20.1,30.5,29.8,13.5,27.5,86.7,19.6,2025,"R","Overall","MLB",34.8,30.4,36.9,36.9,4.9,91.7,"drop",0.348,0.696,0.631,0.54055,"Neutral Loft","Below Average","Underperformers"
"1869",1869,"Pérez, Wenceel",262,18.4,25.8,38.9,12.7,32.9,87,16.7,2025,"R","Overall","MLB",59.7,35.1,28.1,28.1,79.5,87.3,"drop",0.597,0.649,0.719,0.6457,"Poor Loft","Excellent","Compensators"
"1870",1870,"Quero, Edgar",296,6.8,25.9,36.1,6.5,42.6,87.9,12.8,2025,"R","Overall","MLB",91.4,44.7,14.8,14.8,54.8,8.3,"drop",0.914,0.553,0.852,0.77215,"Poor Loft","Average","Rebuilders"
"1871",1871,"Rafaela, Ceddanne",430,12.8,29.7,34.2,11.6,25.7,88.1,31.2,2025,"R","Overall","MLB",23.9,47,66.5,66.5,30.9,42.9,"drop",0.239,0.53,0.335,0.36485,"Neutral Loft","Below Average","Underperformers"
"1872",1872,"Raleigh, Cal",411,25.2,28.3,36.5,25,16.3,93.7,65.6,2025,"R","Overall","MLB",2.9,94.3,98.7,98.7,59,100,"drop",0.029,0.057,0.013,0.0348,"Good Loft","Average","Underperformers"
"1873",1873,"Raley, Luke",117,10,28.2,32.5,14.4,35.7,87.8,49.3,2025,"R","Overall","MLB",70.1,43.4,91.2,91.2,19.2,23.9,"drop",0.701,0.566,0.088,0.5005,"Neutral Loft","Below Average","Underperformers"
"1874",1874,"Ramos, Heliot",468,11.5,28.6,33.5,9.8,40.3,89.9,13.9,2025,"R","Overall","MLB",87,66.5,18.7,18.7,24.7,33.5,"drop",0.87,0.335,0.813,0.6685,"Poor Loft","Below Average","Rebuilders"
"1875",1875,"Ramírez, Agustín",428,8.3,32,31.8,7.8,29.5,89.5,10.9,2025,"R","Overall","MLB",43.4,61.8,11.2,11.2,14,14.5,"drop",0.434,0.382,0.888,0.5293,"Neutral Loft","Below Average","Underperformers"
"1876",1876,"Ramírez, José",522,19.1,27.6,37,12.4,20.5,85.5,14.9,2025,"R","Overall","MLB",9.1,17.4,22.6,22.6,64.9,89.4,"drop",0.091,0.826,0.774,0.519,"Neutral Loft","Good","Other"
"1877",1877,"Rave, John",103,8.4,29.1,29.1,8,40.7,87,24.5,2025,"R","Overall","MLB",87.3,35.1,50.6,50.6,3.9,14.8,"drop",0.873,0.649,0.494,0.69985,"Poor Loft","Below Average","Rebuilders"
"1878",1878,"Realmuto, J.T.",376,11.1,26.6,38,11.1,36,89.3,33.1,2025,"R","Overall","MLB",72.2,60.3,71.2,71.2,72.7,30.6,"drop",0.722,0.397,0.288,0.49975,"Neutral Loft","Good","Other"
"1879",1879,"Refsnyder, Rob",130,12.1,27.1,36.9,14.1,31.4,89.6,32.7,2025,"R","Overall","MLB",51.4,62.3,70.6,70.6,64.4,37.4,"drop",0.514,0.377,0.294,0.41105,"Neutral Loft","Good","Other"
"1880",1880,"Rengifo, Luis",398,6.7,29.4,35.4,8.6,32.4,86.4,13.7,2025,"R","Overall","MLB",56.9,27.8,17.1,17.1,46,7.5,"drop",0.569,0.722,0.829,0.68755,"Poor Loft","Average","Rebuilders"
"1881",1881,"Reynolds, Bryan",417,7.2,24.8,39.8,12.8,32.7,91.4,39.8,2025,"R","Overall","MLB",59.2,81,83.6,83.6,86,10.9,"drop",0.592,0.19,0.164,0.3443,"Good Loft","Excellent","Structural"
"1882",1882,"Rice, Ben",370,14.2,27.7,40.3,13.3,22.9,92.4,22.5,2025,"R","Overall","MLB",15.3,87,43.9,43.9,89.4,54,"drop",0.153,0.13,0.561,0.24695,"Good Loft","Excellent","Structural"
"1883",1883,"Riley, Austin",289,16.8,28.6,38.1,19.5,27.4,88.9,33.1,2025,"R","Overall","MLB",33.8,55.6,71.2,71.2,73.5,75.8,"drop",0.338,0.444,0.288,0.3626,"Neutral Loft","Good","Other"
"1884",1884,"Ritter, Ryan",124,7,27.7,33.9,7.2,54.2,84.2,34.5,2025,"R","Overall","MLB",99,9.6,73.5,73.5,28.8,9.6,"drop",0.99,0.904,0.265,0.77865,"Poor Loft","Below Average","Rebuilders"
"1885",1885,"Robert Jr., Luis",273,18.3,26.3,37,15.3,34.6,90,37.2,2025,"R","Overall","MLB",67.5,68.1,79.7,79.7,64.9,86.2,"drop",0.675,0.319,0.203,0.4324,"Neutral Loft","Good","Other"
"1886",1886,"Rocchio, Brayan",268,11.1,27.6,36.6,12.8,30.9,85.1,19.3,2025,"R","Overall","MLB",49.6,14.8,35.8,35.8,60.5,30.6,"drop",0.496,0.852,0.642,0.6571,"Poor Loft","Good","Other"
"1887",1887,"Roden, Alan",101,2.3,35.2,20.8,1.4,27.8,89.1,12.2,2025,"R","Overall","MLB",35.6,57.4,13.8,13.8,0,1,"drop",0.356,0.426,0.862,0.507,"Neutral Loft","Below Average","Underperformers"
"1888",1888,"Rodríguez, Julio",502,8.5,29.5,31.9,11.8,34.1,92.9,15.5,2025,"R","Overall","MLB",64.7,90.9,25.2,25.2,15.8,15.3,"drop",0.647,0.0909999999999999,0.748,0.47765,"Neutral Loft","Below Average","Underperformers"
"1889",1889,"Rojas, Johan",109,7,30,31.2,0,36.4,83.7,9.3,2025,"R","Overall","MLB",73.8,7.8,8.8,8.8,10.1,9.6,"drop",0.738,0.922,0.912,0.8459,"Poor Loft","Below Average","Rebuilders"
"1890",1890,"Rojas, Josh",143,13.3,26.1,32.9,12.3,37,85,27,2025,"R","Overall","MLB",76.9,13.8,58.2,58.2,21.6,47.3,"drop",0.769,0.862,0.418,0.7138,"Poor Loft","Below Average","Rebuilders"
"1891",1891,"Rojas, Miguel",240,12.8,28.8,35.4,9.6,17.5,86.5,10.8,2025,"R","Overall","MLB",5.7,28.8,10.6,10.6,46,42.9,"drop",0.057,0.712,0.894,0.4955,"Neutral Loft","Average","Underperformers"
"1892",1892,"Rooker, Brent",473,16.4,25.7,40.4,15.9,23.8,89.8,30.3,2025,"R","Overall","MLB",17.4,63.9,64.7,64.7,90.1,72.5,"drop",0.174,0.361,0.353,0.2842,"Good Loft","Excellent","Structural"
"1893",1893,"Rosario, Amed",151,9.9,26.6,35.8,6.4,28.1,92.3,10.8,2025,"R","Overall","MLB",36.9,86.2,10.6,10.6,51.9,22.9,"drop",0.369,0.138,0.894,0.4194,"Neutral Loft","Average","Underperformers"
"1894",1894,"Ruiz, Keibert",230,11.3,28.9,31.7,4.4,25.5,79.6,14.7,2025,"R","Overall","MLB",23.4,0.8,21.6,21.6,13.2,32.5,"drop",0.234,0.992,0.784,0.6368,"Poor Loft","Below Average","Rebuilders"
"1895",1895,"Rutschman, Adley",267,13.7,27.1,34.5,12.1,34.7,89,29.3,2025,"R","Overall","MLB",67.8,56.6,62.9,62.9,35.3,50.4,"drop",0.678,0.434,0.371,0.51585,"Neutral Loft","Below Average","Underperformers"
"1896",1896,"Saggese, Thomas",193,12.9,24.4,39.9,9.2,43.1,85.7,30.7,2025,"R","Overall","MLB",93.2,19.2,65.5,65.5,86.8,44.2,"drop",0.932,0.808,0.345,0.74185,"Poor Loft","Excellent","Compensators"
"1897",1897,"Sanoja, Javier",269,10.5,29.4,33.8,4.9,39.6,83.6,1.1,2025,"R","Overall","MLB",85.2,7.3,0.3,0.3,27.8,26,"drop",0.852,0.927,0.997,0.9145,"Poor Loft","Below Average","Rebuilders"
"1898",1898,"Santana, Carlos",328,16.7,30.5,32.3,11.8,17.4,89.4,31.5,2025,"R","Overall","MLB",4.9,61.3,67,67,18.2,74.5,"drop",0.049,0.387,0.33,0.23755,"Good Loft","Below Average","Underperformers"
"1899",1899,"Santander, Anthony",134,18.5,33.3,30.6,8.4,20.6,87.4,13,2025,"R","Overall","MLB",9.4,39.2,15.1,15.1,8.1,87.8,"drop",0.094,0.608,0.849,0.46265,"Neutral Loft","Below Average","Underperformers"
"1900",1900,"Schanuel, Nolan",419,13.2,25.7,38.9,15.1,27.4,87.3,26.2,2025,"R","Overall","MLB",33.8,37.9,56.6,56.6,79.5,46,"drop",0.338,0.621,0.434,0.46105,"Neutral Loft","Excellent","Structural"
"1901",1901,"Schmitt, Casey",232,19.2,26.1,40.5,18.7,30,88.8,28,2025,"R","Overall","MLB",45.7,54,60.5,60.5,90.6,90.1,"drop",0.457,0.46,0.395,0.44255,"Neutral Loft","Excellent","Structural"
"1902",1902,"Schneemann, Daniel",260,10.9,29,34.2,16.5,37.1,90.2,53.1,2025,"R","Overall","MLB",77.4,70.9,93.5,93.5,30.9,29.4,"drop",0.774,0.291,0.065,0.4277,"Neutral Loft","Below Average","Underperformers"
"1903",1903,"Schneider, Davis",129,24.2,29.6,30.2,26.6,8,98,76.3,2025,"R","Overall","MLB",0.5,99.7,99.7,99.7,6.2,99.5,"drop",0.005,0.00299999999999997,0.00299999999999997,0.00379999999999998,"Good Loft","Below Average","Underperformers"
"1904",1904,"Schuemann, Max",147,12.3,28.7,35.4,8.2,27.8,88.6,24.5,2025,"R","Overall","MLB",35.6,51.4,50.6,50.6,46,38.4,"drop",0.356,0.486,0.494,0.436,"Neutral Loft","Average","Underperformers"
"1905",1905,"Schwarber, Kyle",408,20.1,27.8,36.3,20.5,20.7,94.8,56.5,2025,"R","Overall","MLB",9.6,98.2,96.4,96.4,56.9,91.7,"drop",0.096,0.018,0.0359999999999999,0.0537,"Good Loft","Average","Underperformers"
"1906",1906,"Scott II, Victor",268,14.9,27.5,38.8,13.7,36,86.1,23,2025,"R","Overall","MLB",72.2,23.1,45.7,45.7,79.2,60,"drop",0.722,0.769,0.543,0.6937,"Poor Loft","Excellent","Compensators"
"1907",1907,"Seager, Corey",295,11.7,25.5,34.6,15.8,39.4,91.1,35.9,2025,"R","Overall","MLB",84.4,77.7,77.7,77.7,36.1,35.3,"drop",0.844,0.223,0.223,0.4714,"Neutral Loft","Below Average","Underperformers"
"1908",1908,"Semien, Marcus",386,19.4,27.4,36.5,17.1,18.6,85.8,53.8,2025,"R","Overall","MLB",6.8,20.3,94,94,59,90.6,"drop",0.068,0.797,0.06,0.32115,"Good Loft","Average","Underperformers"
"1909",1909,"Shaw, Matt",300,13.4,30.3,37,14.2,23.1,89.9,30.2,2025,"R","Overall","MLB",16.1,66.5,64.2,64.2,64.9,48.8,"drop",0.161,0.335,0.358,0.27115,"Good Loft","Good","Other"
"1910",1910,"Sheets, Gavin",389,14,29.4,39.3,12,17.9,87.2,11.5,2025,"R","Overall","MLB",6.2,36.6,12.5,12.5,82.3,51.9,"drop",0.062,0.634,0.875,0.46545,"Neutral Loft","Excellent","Structural"
"1911",1911,"Simpson, Chandler",362,0.5,25.5,31.8,-3.9,48.5,81.4,5.6,2025,"R","Overall","MLB",97.4,1.6,3.6,3.6,14,0.3,"drop",0.974,0.984,0.964,0.975,"Poor Loft","Below Average","Rebuilders"
"1912",1912,"Smith, Cam",306,8.9,26.9,35.6,10.2,38.6,91,21.9,2025,"R","Overall","MLB",83.4,77.1,42.1,42.1,48.8,16.9,"drop",0.834,0.229,0.579,0.5585,"Neutral Loft","Average","Underperformers"
"1913",1913,"Smith, Dominic",166,15.1,25.6,39.8,17,34.8,87.2,36.9,2025,"R","Overall","MLB",68.3,36.6,79,79,86,61.8,"drop",0.683,0.634,0.21,0.5476,"Neutral Loft","Excellent","Structural"
"1914",1914,"Smith, Josh",393,12.7,27.9,36.1,10,30.2,84.8,19.9,2025,"R","Overall","MLB",46.5,11.7,37.7,37.7,54.8,41.6,"drop",0.465,0.883,0.623,0.6508,"Poor Loft","Average","Rebuilders"
"1915",1915,"Smith, Pavin",154,12.4,26.6,39,15.1,36.8,90,47.6,2025,"R","Overall","MLB",76.4,68.1,89.9,89.9,80.8,39,"drop",0.764,0.319,0.101,0.4425,"Neutral Loft","Excellent","Structural"
"1916",1916,"Smith, Will",278,18.3,25.5,43.2,17.9,31.4,91.1,47.2,2025,"R","Overall","MLB",51.4,77.7,89.1,89.1,97.4,86.2,"drop",0.514,0.223,0.109,0.3109,"Good Loft","Excellent","Structural"
"1917",1917,"Soderstrom, Tyler",421,8.1,27.4,36.1,11,34.3,88.7,17,2025,"R","Overall","MLB",65.5,53.2,29.1,29.1,54.8,13.2,"drop",0.655,0.468,0.709,0.60305,"Poor Loft","Average","Rebuilders"
"1918",1918,"Solano, Donovan",128,12.7,25.9,35.9,13.5,38.5,87.6,15.5,2025,"R","Overall","MLB",82.6,40.8,25.2,25.2,52.5,41.6,"drop",0.826,0.592,0.748,0.7246,"Poor Loft","Average","Rebuilders"
"1919",1919,"Soler, Jorge",188,13.8,28.5,33.5,10,28.6,85.7,7.9,2025,"R","Overall","MLB",37.9,19.2,7,7,24.7,50.6,"drop",0.379,0.808,0.93,0.6669,"Poor Loft","Below Average","Rebuilders"
"1920",1920,"Sosa, Edmundo",188,9.4,28.8,37.8,15.1,20.8,86.9,26.4,2025,"R","Overall","MLB",10.1,33.2,57.1,57.1,70.9,20.5,"drop",0.101,0.668,0.429,0.38145,"Neutral Loft","Good","Other"
"1921",1921,"Sosa, Lenyn",394,18.5,26.3,41.1,16,30.8,92.2,32,2025,"R","Overall","MLB",48.8,85.2,68.3,68.3,92.2,87.8,"drop",0.488,0.148,0.317,0.32625,"Good Loft","Excellent","Structural"
"1922",1922,"Soto, Juan",443,12,29.4,34.1,16.8,29.3,95.6,34.5,2025,"R","Overall","MLB",42.1,99.2,73.5,73.5,30.1,36.4,"drop",0.421,0.00799999999999997,0.265,0.23745,"Good Loft","Below Average","Underperformers"
"1923",1923,"Springer, George",393,17.3,26.5,42.5,19.8,25.2,89.9,44,2025,"R","Overall","MLB",22.1,66.5,87.3,87.3,96.1,79,"drop",0.221,0.335,0.127,0.2374,"Good Loft","Excellent","Structural"
"1924",1924,"Stanton, Giancarlo",154,17.5,28.1,37,14.8,25,98.4,25.7,2025,"R","Overall","MLB",20.3,100,55.1,55.1,64.9,80.8,"drop",0.203,0,0.449,0.19345,"Good Loft","Good","Other"
"1925",1925,"Steer, Spencer",377,18.8,28.8,35.8,17.1,23.7,85.2,35.3,2025,"R","Overall","MLB",16.9,15.6,75.8,75.8,51.9,88.6,"drop",0.169,0.844,0.242,0.4235,"Neutral Loft","Average","Underperformers"
"1926",1926,"Stephenson, Tyler",185,13,26.3,43.2,20.1,42.9,91.3,44.1,2025,"R","Overall","MLB",91.9,80,87.8,87.8,97.4,44.9,"drop",0.919,0.2,0.122,0.4681,"Neutral Loft","Excellent","Structural"
"1927",1927,"Story, Trevor",437,14.2,29,33.9,10.3,36.7,89.2,27.7,2025,"R","Overall","MLB",75.8,59.2,59.7,59.7,28.8,54,"drop",0.758,0.408,0.403,0.54675,"Neutral Loft","Below Average","Underperformers"
"1928",1928,"Stott, Bryson",409,14.9,27.2,37.7,11.8,34.7,88.6,21.9,2025,"R","Overall","MLB",67.8,51.4,42.1,42.1,70.6,60,"drop",0.678,0.486,0.579,0.58605,"Neutral Loft","Good","Other"
"1929",1929,"Stowers, Kyle",278,14,27.5,40.3,15.7,27.4,94.1,34.8,2025,"R","Overall","MLB",33.8,95.6,75.6,75.6,89.4,51.9,"drop",0.338,0.0440000000000001,0.244,0.2116,"Good Loft","Excellent","Structural"
"1930",1930,"Straw, Myles",214,14.8,26.8,39.7,15.3,40,84.5,28.3,2025,"R","Overall","MLB",86.2,10.6,60.8,60.8,85.2,59.2,"drop",0.862,0.894,0.392,0.7557,"Poor Loft","Excellent","Compensators"
"1931",1931,"Suzuki, Seiya",415,18,26,41.9,16.4,24.3,90.3,14,2025,"R","Overall","MLB",18.7,71.2,19.2,19.2,94.5,85.2,"drop",0.187,0.288,0.808,0.3776,"Neutral Loft","Excellent","Structural"
"1932",1932,"Suárez, Eugenio",399,21.9,27.8,33.6,23.9,19.6,90.3,65.2,2025,"R","Overall","MLB",8.1,71.2,98.2,98.2,26,95.8,"drop",0.081,0.288,0.018,0.1377,"Good Loft","Below Average","Underperformers"
"1933",1933,"Swanson, Dansby",425,13.3,27.1,40.2,15.6,26.5,91.9,60.4,2025,"R","Overall","MLB",28.3,83.4,97.4,97.4,88.8,47.3,"drop",0.283,0.166,0.0259999999999999,0.1778,"Good Loft","Excellent","Structural"
"1934",1934,"Sweeney, Trey",208,11.9,32.1,29.8,9.9,21.4,86.2,13.9,2025,"R","Overall","MLB",10.9,24.7,18.7,18.7,4.9,36.1,"drop",0.109,0.753,0.813,0.5104,"Neutral Loft","Below Average","Underperformers"
"1935",1935,"Sánchez, Jesús",342,9.3,30.2,32.5,7.4,32.9,89.1,14.7,2025,"R","Overall","MLB",59.7,57.4,21.6,21.6,19.2,20,"drop",0.597,0.426,0.784,0.5839,"Neutral Loft","Below Average","Underperformers"
"1936",1936,"Tatis Jr., Fernando",466,9.4,28.8,30,9.8,32.2,90.9,16.4,2025,"R","Overall","MLB",55.6,76.4,27.5,27.5,5.7,20.5,"drop",0.556,0.236,0.725,0.48625,"Neutral Loft","Below Average","Underperformers"
"1937",1937,"Tauchman, Mike",250,16.4,25.9,36.8,13.3,41.9,86.7,36.3,2025,"R","Overall","MLB",90.9,30.4,77.9,77.9,62.3,72.5,"drop",0.909,0.696,0.221,0.66245,"Poor Loft","Good","Other"
"1938",1938,"Taveras, Leody",118,21.3,28.8,28.8,9,29,83.3,33.3,2025,"R","Overall","MLB",40.5,6.2,71.7,71.7,2.9,94.8,"drop",0.405,0.938,0.283,0.56105,"Neutral Loft","Below Average","Underperformers"
"1939",1939,"Tawa, Tim",137,6.9,30.4,35,12.2,26.3,88,24.4,2025,"R","Overall","MLB",26.5,45.5,50.1,50.1,40.8,9.1,"drop",0.265,0.545,0.499,0.4215,"Neutral Loft","Average","Underperformers"
"1940",1940,"Taylor, Michael A.",177,17.9,28.9,37.3,20.9,37.7,92.6,48.4,2025,"R","Overall","MLB",80.5,89.4,90.4,90.4,69.1,83.9,"drop",0.805,0.106,0.0959999999999999,0.3831,"Neutral Loft","Good","Other"
